"snapshot_date","kbo_player_id","player_uid","team","name","profile_name","position_group","position_name","birth_date","age","bats_throws","height_cm","weight_kg","career","is_rookie","is_foreign","membership_source","last_movement_date","last_movement_type","source_note","source_url"
"2025-10-31","51994","KBO-51994","KIA 타이거즈","한재승","한재승","P","투수","2001-11-21","23","우투우타","180","90","동막초-상인천중-인천고-NC","0","0","opening_roster","2025-07-28","트레이드","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51994"
"2025-10-31","52641","KBO-52641","KIA 타이거즈","황동하","황동하","P","투수","2002-07-30","23","우투우타","183","96","진북초-전라중-인상고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52641"
"2025-10-31","68050","KBO-68050","KT 위즈","강백호","강백호","C","내야수","1999-07-29","26","우투좌타","184","98","부천북초-서울이수중-서울고-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68050"
"2025-10-31","50066","KBO-50066","KT 위즈","강현우","강현우","C","포수","2001-04-13","24","우투우타","180","90","원종초(부천시리틀)-부천중-유신고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50066"
"2025-10-31","54097","KBO-54097","KT 위즈","김민석","김민석","C","포수","2005-07-22","20","우투우타","181","93","창영초-동인천중-제물포고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54097"
"2025-10-31","78548","KBO-78548","KT 위즈","장성우","장성우","C","포수","1990-01-17","35","우투우타","187","100","감천초-경남중-경남고-롯데-경찰-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78548"
"2025-10-31","68089","KBO-68089","KT 위즈","조대현","조대현","C","포수","1999-08-06","26","우투우타","183","81","길동초-매송중-유신고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68089"
"2025-10-31","69064","KBO-69064","KT 위즈","강민성","강민성","IF","내야수","1999-12-08","25","우투우타","180","85","대구옥산초-경상중-경북고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69064"
"2025-10-31","51003","KBO-51003","KT 위즈","권동진","권동진","IF","내야수","1998-09-12","27","우투좌타","178","83","제주신광초-세광중-세광고-원광대-KT-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51003"
"2025-10-31","79402","KBO-79402","KT 위즈","김상수","김상수","IF","내야수","1990-03-23","35","우투우타","175","68","대구옥산초-경복중-경북고-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79402"
"2025-10-31","64007","KBO-64007","KT 위즈","문상철","문상철","IF","내야수","1991-04-06","34","우투우타","184","85","중대초-잠신중-배명고-고려대-KT-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64007"
"2025-10-31","69056","KBO-69056","KT 위즈","박민석","박민석","IF","내야수","2000-04-13","25","우투우타","178","70","성동초-덕수중-장충고-KT","0","0","opening_roster","","","2000. 4. 13.","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69056"
"2025-10-31","55005","KBO-55005","KT 위즈","오서진","오서진","IF","내야수","2006-02-22","19","우투우타","188","80","수원신곡초-수원북중-유신고","0","0","movement","2025-06-04","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55005"
"2025-10-31","64504","KBO-64504","KT 위즈","오윤석","오윤석","IF","내야수","1992-02-24","33","우투우타","180","87","화중초-자양중-경기고-연세대-롯데-상무-롯데","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64504"
"2025-10-31","75334","KBO-75334","KT 위즈","오재일","오재일","IF","내야수","1986-10-29","39","좌투좌타","187","95","인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-두산-삼성-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=75334"
"2025-10-31","50092","KBO-50092","KT 위즈","윤준혁","윤준혁","IF","내야수","2001-07-26","24","우투우타","186","86","역촌초(은평구리틀)-충암중-충암고-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50092"
"2025-10-31","68504","KBO-68504","KT 위즈","이호연","이호연","IF","내야수","1995-06-03","30","우투좌타","177","87","광주수창초-진흥중-광주제일고-성균관대-롯데-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68504"
"2025-10-31","64115","KBO-64115","KT 위즈","장준원","장준원","IF","내야수","1995-11-21","29","우투우타","183","77","경운초(김해시리틀)-개성중-경남고-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64115"
"2025-10-31","79240","KBO-79240","KT 위즈","허경민","허경민","IF","내야수","1990-08-26","35","우투우타","176","69","송정동초-충장중-광주제일고-두산-경찰-두산","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79240"
"2025-10-31","76313","KBO-76313","KT 위즈","황재균","황재균","IF","내야수","1987-07-28","38","우투우타","183","96","사당초-서울이수중-경기고-현대-히어로즈-롯데-샌프란시스코-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=76313"
"2025-10-31","51005","KBO-51005","KT 위즈","김건형","김건형","OF","외야수","1996-07-12","29","우투좌타","182","83","먼우금초-Lesbois(중)-Timberline(고)-Boise State(대)-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51005"
"2025-10-31","64004","KBO-64004","KT 위즈","김민혁","김민혁","OF","외야수","1995-11-21","29","우투좌타","181","71","광주서석초-배재중-배재고-KT-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64004"
"2025-10-31","52002","KBO-52002","KT 위즈","김병준","김병준","OF","외야수","2003-07-03","22","우투좌타","175","80","창촌초(안산리틀)-안산중앙중-유신고-KT-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52002"
"2025-10-31","55004","KBO-55004","KT 위즈","박민석","박민석","OF","외야수","2006-07-27","19","우투우타","178","83","남정초-건대부중-덕수고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55004"
"2025-10-31","64166","KBO-64166","KT 위즈","배정대","배정대","OF","외야수","1995-06-12","30","우투우타","185","80","도신초-성남중-성남고-(디지털문예대)-LG-KT-경찰","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64166"
"2025-10-31","64012","KBO-64012","KT 위즈","송민섭","송민섭","OF","외야수","1991-08-02","34","우투우타","177","80","청파초(안산리틀)-선린중-선린인터넷고-단국대-KT-상무-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64012"
"2025-10-31","55013","KBO-55013","KT 위즈","스티븐슨","스티븐슨","OF","외야수","1994-06-01","31","좌투좌타","0","0","KT","0","1","movement","2025-08-06","소속선수 추가 등록","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55013"
"2025-10-31","67006","KBO-67006","KT 위즈","안치영","안치영","OF","외야수","1998-05-29","27","우투좌타","176","72","중동초(원미구리틀)-천안북중-북일고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67006"
"2025-10-31","52001","KBO-52001","KT 위즈","안현민","안현민","OF","외야수","2003-08-22","22","우투우타","183","90","임호초(김해리틀)-개성중-마산고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52001"
"2025-10-31","51013","KBO-51013","KT 위즈","유준규","유준규","OF","외야수","2002-08-16","23","우투좌타","176","69","군산신풍초-군산중-군산상고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51013"
"2025-10-31","67644","KBO-67644","KT 위즈","이정훈","이정훈","OF","외야수","1994-12-07","30","우투좌타","185","90","교문초-배재중-휘문고-경희대-KIA-상무-KIA-롯데","0","0","opening_roster","2025-06-02","트레이드","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=67644"
"2025-10-31","66706","KBO-66706","KT 위즈","장진혁","장진혁","OF","외야수","1993-09-30","32","우투좌타","184","90","광주화정초-충장중-광주제일고-단국대-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66706"
"2025-10-31","51007","KBO-51007","KT 위즈","최성민","최성민","OF","외야수","2002-07-05","23","좌투좌타","179","84","송정동초-무등중-광주동성고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51007"
"2025-10-31","53006","KBO-53006","KT 위즈","강건","강건","P","투수","2004-07-12","21","우투우타","183","85","원일초(영통구리틀)-매향중-장안고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53006"
"2025-10-31","64001","KBO-64001","KT 위즈","고영표","고영표","P","투수","1991-09-16","34","우언우타","187","88","광주대성초-광주동성중-화순고-동국대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64001"
"2025-10-31","55040","KBO-55040","KT 위즈","김동현","김동현","P","투수","2006-01-21","19","우투우타","193","97","신천초(고양덕양구리틀)-잠신중-서울고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55040"
"2025-10-31","65048","KBO-65048","KT 위즈","김민수","김민수","P","투수","1992-07-24","33","우투우타","188","80","청원초-청원중-청원고-성균관대-KT-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65048"
"2025-10-31","55043","KBO-55043","KT 위즈","김재원","김재원","P","투수","2006-08-21","19","우투우타","190","90","서울청구초-홍은중-장충고-KT-상무","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55043"
"2025-10-31","51299","KBO-51299","KT 위즈","김주완","김주완","P","투수","1999-10-07","26","좌투좌타","180","77","송정동초-무등중-청담고-동강대-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51299"
"2025-10-31","67419","KBO-67419","KT 위즈","문용익","문용익","P","투수","1995-02-04","30","우투우타","178","93","덕양초-양천중-청원고-세계사이버대-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67419"
"2025-10-31","55046","KBO-55046","KT 위즈","박건우","박건우","P","투수","2006-11-28","18","우투우타","182","95","서울행당초(성동구유소년야구단)-충암중-충암고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55046"
"2025-10-31","52060","KBO-52060","KT 위즈","박영현","박영현","P","투수","2003-10-11","22","우투우타","183","91","부천북초-부천중-유신고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52060"
"2025-10-31","65516","KBO-65516","KT 위즈","배제성","배제성","P","투수","1996-09-29","29","우투좌타","189","85","백마초-성남중-성남고-롯데-KT-상무","0","0","movement","2025-06-18","소속선수 추가 등록","군보류 해제","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65516"
"2025-10-31","50109","KBO-50109","KT 위즈","성재헌","성재헌","P","투수","1997-12-22","27","좌투좌타","175","82","도신초-성남중-성남고-연세대-LG-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50109"
"2025-10-31","50030","KBO-50030","KT 위즈","소형준","소형준","P","투수","2001-09-16","24","우투우타","189","92","호암초(의정부리틀)-구리인창중-유신고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50030"
"2025-10-31","69041","KBO-69041","KT 위즈","손동현","손동현","P","투수","2001-01-23","24","우투우타","183","88","염창초(강서구리틀)-덕수중-성남고-KT-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69041"
"2025-10-31","50859","KBO-50859","KT 위즈","오원석","오원석","P","투수","2001-04-23","24","좌투좌타","182","80","수진초-매송중-야탑고-SK-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50859"
"2025-10-31","73117","KBO-73117","KT 위즈","우규민","우규민","P","투수","1985-01-21","40","우언우타","184","75","성동초-휘문중-휘문고-LG-경찰-LG-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73117"
"2025-10-31","54063","KBO-54063","KT 위즈","원상현","원상현","P","투수","2004-10-16","21","우투우타","183","83","가산초(부산진구리틀)-개성중-부산고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54063"
"2025-10-31","69054","KBO-69054","KT 위즈","이상동","이상동","P","투수","1995-11-24","29","우투우타","181","88","대구옥산초-경복중-경북고-영남대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69054"
"2025-10-31","69068","KBO-69068","KT 위즈","이선우","이선우","P","투수","2000-09-19","25","우언우타","186","90","수진초-매송중-유신고-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69068"
"2025-10-31","67048","KBO-67048","KT 위즈","이정현","이정현","P","투수","1997-12-05","27","우투우타","188","93","무학초-마산동중-용마고","0","0","movement","2025-05-17","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67048"
"2025-10-31","68896","KBO-68896","KT 위즈","이채호","이채호","P","투수","1998-11-23","26","우언우타","185","85","동광초(김해시리틀)-원동중-용마고-SK-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68896"
"2025-10-31","69623","KBO-69623","KT 위즈","이태규","이태규","P","투수","2000-02-21","25","우투좌타","188","72","희망대초-매향중-장안고-KIA-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69623"
"2025-10-31","54014","KBO-54014","KT 위즈","이현민","이현민","P","투수","2001-10-13","24","우투우타","185","86","방화초(김포중앙리틀)-원당중-구리인창고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54014"
"2025-10-31","69113","KBO-69113","KT 위즈","임준형","임준형","P","투수","2000-11-16","24","좌투좌타","180","82","광주서석초-진흥중-진흥고-LG-상무-LG","0","0","opening_roster","2025-06-25","트레이드","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69113"
"2025-10-31","69047","KBO-69047","KT 위즈","전용주","전용주","P","투수","2000-02-12","25","좌투좌타","188","87","양진초(안성시리틀)-성일중-안산공고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69047"
"2025-10-31","64768","KBO-64768","KT 위즈","조이현","조이현","P","투수","1995-06-27","30","우투좌타","185","95","송정동초-배재중-제주고-한화-SK-상무-SK-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64768"
"2025-10-31","65060","KBO-65060","KT 위즈","주권","주권","P","투수","1995-05-31","30","우투우타","181","82","청주우암초-청주중-청주고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65060"
"2025-10-31","79140","KBO-79140","KT 위즈","최동환","최동환","P","투수","1989-09-19","36","우투우타","184","83","인헌초-선린중-경동고-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=79140"
"2025-10-31","50650","KBO-50650","KT 위즈","최용준","최용준","P","투수","2001-12-19","23","우투우타","192","105","양산신양초(양산시리틀)-경남중-부산공고-KIA-KT","0","0","movement","2025-06-02","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50650"
"2025-10-31","55032","KBO-55032","KT 위즈","패트릭","패트릭","P","투수","1995-06-10","30","우투우타","196","96","미국 Hamilton(고)-KT","0","1","movement","2025-07-17","소속선수 추가 등록","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55032"
"2025-10-31","51058","KBO-51058","KT 위즈","한차현","한차현","P","투수","1998-11-30","26","우투우타","180","80","사능초(남양주리틀)-청원중-포항제철고-성균관대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51058"
"2025-10-31","54354","KBO-54354","KT 위즈","헤이수스","헤이수스","P","투수","1996-12-10","28","좌투좌타","192","104","베네수엘라 Juanita Hernandez(고)-키움-KT","0","1","opening_roster","","","외국인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54354"
"2025-10-31","53144","KBO-53144","LG 트윈스","김범석","김범석","C","내야수","2004-05-21","21","우투우타","178","110","김해삼성초-경남중-경남고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53144"
"2025-10-31","52105","KBO-52105","LG 트윈스","김성우","김성우","C","포수","2003-11-15","21","우투우타","180","85","성동초-건대부중-배재고-LG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52105"
"2025-10-31","62558","KBO-62558","LG 트윈스","김준태","김준태","C","포수","1994-07-31","31","우투좌타","175","91","양정초-개성중-경남고-(영남사이버대)-롯데-상무-롯데-KT","0","0","opening_roster","2025-06-25","트레이드","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62558"
"2025-10-31","79365","KBO-79365","LG 트윈스","박동원","박동원","C","포수","1990-04-07","35","우투우타","178","92","양정초-개성중-개성고-히어로즈-상무-히어로즈-키움-KIA","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79365"
"2025-10-31","52154","KBO-52154","LG 트윈스","이주헌","이주헌","C","포수","2003-03-04","22","우투우타","185","92","서울이수초-성남중-성남고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52154"
"2025-10-31","55100","KBO-55100","LG 트윈스","이한림","이한림","C","포수","2006-11-18","18","우투우타","182","92","해남동초(해남군리틀)-화순중-전주고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55100"
"2025-10-31","69100","KBO-69100","LG 트윈스","구본혁","구본혁","IF","내야수","1997-01-11","28","우투우타","177","75","중대초-잠신중-장충고-동국대-LG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69100"
"2025-10-31","64793","KBO-64793","LG 트윈스","김민수","김민수","IF","포수","1991-03-02","34","우투우타","177","80","대구옥산초-경복중-대구상원고-영남대-한화-상무-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64793"
"2025-10-31","69105","KBO-69105","LG 트윈스","김성진","김성진","IF","내야수","2000-03-17","25","우투우타","183","100","수원신곡초-매향중-야탑고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69105"
"2025-10-31","66162","KBO-66162","LG 트윈스","김주성","김주성","IF","외야수","1998-01-30","27","우투우타","180","81","수원신곡초-덕수중-휘문고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66162"
"2025-10-31","69102","KBO-69102","LG 트윈스","문보경","문보경","IF","내야수","2000-07-19","25","우투좌타","182","88","송중초(동대문구리틀)-덕수중-신일고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69102"
"2025-10-31","52121","KBO-52121","LG 트윈스","문정빈","문정빈","IF","내야수","2003-08-15","22","우투우타","186","90","가동초-잠신중-서울고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52121"
"2025-10-31","54156","KBO-54156","LG 트윈스","손용준","손용준","IF","내야수","2000-02-15","25","우투우타","178","85","김해화정초(김해리틀)-내동중-김해고-동원과학기술대","0","0","movement","2025-05-02","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54156"
"2025-10-31","65207","KBO-65207","LG 트윈스","신민재","신민재","IF","내야수","1996-01-21","29","우투좌타","171","67","서흥초-동인천중-인천고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65207"
"2025-10-31","53123","KBO-53123","LG 트윈스","오스틴","오스틴","IF","내야수","1993-10-14","32","우투우타","183","97","미국 Klein Collins(고)","0","1","opening_roster","","","외국인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53123"
"2025-10-31","79109","KBO-79109","LG 트윈스","오지환","오지환","IF","내야수","1990-03-12","35","우투좌타","185","80","군산초-자양중-경기고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79109"
"2025-10-31","51100","KBO-51100","LG 트윈스","이영빈","이영빈","IF","내야수","2002-06-17","23","우투좌타","182","82","대전동산초(대전중구리틀)-충남중-세광고-LG-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51100"
"2025-10-31","55165","KBO-55165","LG 트윈스","이태훈","이태훈","IF","내야수","2006-08-21","19","우투좌타","183","83","가동초-덕수중-경동고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55165"
"2025-10-31","50054","KBO-50054","LG 트윈스","천성호","천성호","IF","내야수","1997-10-30","28","우투좌타","183","85","광주화정초-충장중-진흥고-단국대-KT-상무-KT","0","0","opening_roster","2025-06-25","트레이드","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50054"
"2025-10-31","76290","KBO-76290","LG 트윈스","김현수","김현수","OF","외야수","1988-01-12","37","우투좌타","188","105","쌍문초-신일중-신일고-두산-볼티모어-필라델피아-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=76290"
"2025-10-31","54166","KBO-54166","LG 트윈스","김현종","김현종","OF","외야수","2004-08-04","21","우투우타","186","85","상인천초-동인천중-인천고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54166"
