"kbo_player_id","player_name","source_page_url","image_url","credit","license","redistributable","approved","local_filename","status","notes"
"63342","조상우","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63342","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/63342.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/63342.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"66354","주효상","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66354","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/66354.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/66354.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"65464","최정용","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65464","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/65464.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/65464.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"52639","최지민","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52639","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/52639.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/52639.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"72443","최형우","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=72443","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/72443.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/72443.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"63722","한승택","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=63722","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/63722.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/63722.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"51994","한재승","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51994","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/51994.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/51994.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"68646","한준수","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68646","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/68646.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/68646.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"65610","황대인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65610","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/65610.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/65610.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"52641","황동하","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52641","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/52641.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/52641.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
